"X1","X2","X3","X4","X5","X6","X7"
"3ao3jf5d70Tf4fPh2bnXVl","We The Kings",1252574,0,61,"punk","artist"
"2Ymx0hCa59jFHgiKinecTw","Skruigners",6938,1,27,"punk","artist"
"7I95CM75shzCjHuTzrepjM","Nova Twins",99526,0,55,"punk","artist"
"1lp30zHy5eE7oZARdUC9cC","Gli Ultimi",4792,1,28,"punk","artist"
"2C2sVVXanbOpymYBMpsi89","The Cab",539024,0,58,"punk","artist"
"02uYdhMhCgdB49hZlYRm9o","Eagles Of Death Metal",505477,0,55,"punk","artist"
"4ghjRm4M2vChDfTUycx0Ce","New Found Glory",762532,0,60,"punk","artist"
"58GkJZKS4wlAfXlcgnsapc","Derozer",12498,1,26,"punk","artist"
"53M4Iv2RkzzxFFvW2B1jhC","Breathe Carolina",353539,0,57,"punk","artist"
"66riGCPfih1Xqk81dDvpvf","Lagwagon",244801,0,51,"punk","artist"
"1FGH4Bh7g9W6V4fUcKZWp5","Descendents",384590,0,56,"punk","artist"
"0cOVRC8EOwDwXrs3JTrRN5","Me First and the Gimme Gimmes",303881,0,53,"punk","artist"
"0UKfenbZb15sqhfPC6zbt3","DEVO",482994,1,56,"punk","artist"
"5Vp7LqcfAtx2U1RfIX8i7r","Point North",109236,0,58,"punk","artist"
"4UVlSeEFDPmlkYKaRMRoOz","The Garden",385589,0,62,"punk","artist"
"2n6FviARgtjjimZXu18uRM","Le Tigre",298752,0,57,"punk","artist"
"4WJs8Pjm0oHAgvpJO8HA1b","Banda Bassotti",35003,1,33,"punk","artist"
"2DxlS3lTLFIq70S7ap5H3y","Buzzcocks",379619,0,53,"punk","artist"
"6mCBjMuEW6yHSp1QrmGvwo","Radici Nel Cemento",24551,1,27,"punk","artist"
"4Dwhb9SL7iO3L27oXvEiO7","girlfriends",63838,0,52,"punk","artist"
"0w2KUuMj7dvP8dV4tzoltd","The Rumjacks",146479,0,48,"punk","artist"
"6w8h2uD28BEdg7bX4k3Lh7","Lebanon Hanover",245006,0,54,"punk","artist"
"2jkl2xJVm71azWAgZKyf42","Kino",1079481,0,59,"punk","artist"
"20vuBdFblWUo2FCOvUzusB","David Byrne",325223,0,54,"punk","artist"
"2cAXhrWAztXGwk6r15ibW2","Charlotte Sands",73473,0,59,"punk","artist"
"1aEYCT7t18aM3VvM6y8oVR","Alkaline Trio",348468,0,57,"punk","artist"
"5ObBtv5VunwwhQaXXnUrsM","KennyHoopla",165745,0,54,"punk","artist"
"2i8ynmFv4qgRksyDlBgi6d","Wire",169830,0,49,"punk","artist"
"7An4yvF7hDYDolN4m5zKBp","Soda Stereo",7427878,0,75,"punk","artist"
"1tpXaFf2F55E7kVJON4j4G","Black Rebel Motorcycle Club",522172,0,55,"punk","artist"
"3AmWjMXXtBJOmNGpUFSOAl","Gang Of Four",201422,0,49,"punk","artist"
"0FWzNDaEu9jdgcYTbcOa4F","3OH!3",908731,0,63,"punk","artist"
"0QJKELJZZuLAjqLOOixJm5","The Bloody Beetroots",237864,0,49,"punk","artist"
"2qlAMLpUyBjZgnzuFXXZXI","Klaxons",276584,0,53,"punk","artist"
"0O0lrN34wrcuBenkqlEDZe","The Psychedelic Furs",503218,1,55,"punk","artist"
"0Zy4ncr8h1jd7Nzr9946fD","Killing Joke",278015,1,51,"punk","artist"
"1YczG6BNjM9XAnw64RqnXi","The Real McKenzies",131511,0,49,"punk","artist"
"2RucBHMHhR5LMQUoGO19OW","Bambole Di Pezza",5245,1,26,"punk","artist"
"3gdbcIdNypBsYNu3iiCjtN","The B-52's",911836,1,61,"punk","artist"
"6YWdHD3R863Apw1hkx3BwC","Dan Auerbach",334398,0,57,"punk","artist"
"7CtuVv4AQbupHTsr3E4d9p","William Beckett",17914,0,47,"punk","artist"
"1qqdO7xMptucPDMopsOdkr","State Champs",313663,0,59,"punk","artist"
"5p3WimI9yquAF6Lqhlm4Ol","No Use For A Name",200993,0,48,"punk","artist"
"3WfJ1OtrWI7RViX9DMyEGy","Mayday Parade",1323696,0,62,"punk","artist"
"2SVw939fwuqSobLjF8u78b","Gogol Bordello",317414,0,46,"punk","artist"
"671sBQXQM2vHSu0AGvpfDs","Screeching Weasel",81712,0,46,"punk","artist"
"0DK7FqcaL3ks9TfFn9y1sD","Box Car Racer",380000,0,51,"punk","artist"
"70MMkLXtue3Edj3RJhJkYp","Public Image Ltd.",258387,1,48,"punk","artist"
"3XquRQYlB1gXQkYdOV7S2x","Paddy And The Rats",66968,0,47,"punk","artist"
"20oQv3LStCKCjI9oQ0JNha","Less Than Jake",341206,0,55,"punk","artist"
"2A09V0kHlETOFfT8Hz8oba","Joe Strummer",87861,0,46,"punk","artist"
"3NqV2DJoAWsjl787bWaHW7","Amyl and The Sniffers",196937,0,53,"punk","artist"
"7dxF7y4hlGFazdArMsxbEx","Joey Ramone",99523,0,42,"punk","artist"
"5mgr0FFpvy267wKVAYg8qp","Lit",295195,0,57,"punk","artist"
"2fBURuq7FrlH6z5F92mpOl","Digitalism",329041,0,50,"punk","artist"
"0tfnDOJ5a2ib3mHAI4qGyD","The Dreadnoughts",102677,0,54,"punk","artist"
"07PiZYrhllpSXtELkUxlrf","Minor Threat",288369,0,53,"punk","artist"
"4iom7VVRU6AHRIu1JUXpLG","Boy Harsher",231283,0,53,"punk","artist"
"2tl280wIokrLjabzrSKTgU","Holding Absence",81919,0,56,"punk","artist"
"7CGoviGsNXYmGOBkXk8dtW","Danko Jones",176896,0,52,"punk","artist"
"5yXAFDZNUNyO92l5WTImkO","Billy Bragg",150333,0,54,"punk","artist"
"24XtlMhEMNdi822vi0MhY1","Taking Back Sunday",771805,0,63,"punk","artist"
"04RtvnUz0XrUbUZzOA8ZoW","Sugarcult",257326,0,53,"punk","artist"
"2MJMW3WtQnDq7DKezFn5jO","Beauty School Dropout",24790,0,52,"punk","artist"
"71OjDxLFjWGQFpzU1VpN5d","Glenn Danzig",14809,0,53,"punk","artist"
"5sdxGvwxI1TkTA6Pu2jnTb","Refused",199261,0,53,"punk","artist"
"1Tsag5J854qxeOo2apszug","Silverstein",644008,0,60,"punk","artist"
"0BOXARfvlX6FdiyMJUUn1Z","Story Untold",48186,0,47,"punk","artist"
"53C8h34hQ12ynbX4fykc53","Moravagine",2786,1,24,"punk","artist"
"7MlyHuGRHi31yYlrttDqgT","The Distillers",307850,0,50,"punk","artist"
"5eTq3PxbOh5vgeRXKNqPyV","The Runaways",346401,0,53,"punk","artist"
"7Hvq85OU8T7Hsd63zNBwaL","black midi",199306,0,52,"punk","artist"
"0S7Zur2g8YhqlzqtlYStli","Television",314057,0,47,"punk","artist"
"3bXhZFreBJF4QDUUiMmtZW","Reel Big Fish",455178,0,54,"punk","artist"
"2bcrMsFlF632EQ6VZERWFu","The Bravery",234337,0,54,"punk","artist"
"3LC8PXXgk7YtAIobtjSdNi","The Ataris",228640,0,51,"punk","artist"
"0mGyXXKzoR5KAAh4Mkef2W","Teenage Bottlerocket",76015,0,48,"punk","artist"
"4o0pNHbyj36LPvukNqEug0","The Maine",542934,0,58,"punk","artist"
"2qT62DYO8Ajb276vUJmvhz","XTC",286715,1,52,"punk","artist"
"7cKtqv9cYVlOwnuCFH95ce","The The",290833,1,52,"punk","artist"
"4qFxP3qN9GsnZDOkAE6x2m","December Avenue",5270229,0,65,"punk","artist"
"1W2Fv4YUnjC8hx2qQd6fGh","Stand Atlantic",167634,0,56,"punk","artist"
"5rY2KJh3KVITvw9bAz74pQ","The O'Reillys and the Paddyhats",60782,0,48,"punk","artist"
"18XRGxd1b484f2h06cwvJJ","Operation Ivy",232029,0,52,"punk","artist"
"4XlcLj6bxCnpBIOHmBpIWP","American Hi-Fi",197833,0,50,"punk","artist"
"1cSpfa4Un4NCOzeOKgGtG9","MxPx",225995,0,50,"punk","artist"
"4hzCcF4Leos2sKnz79nwhz","The Sound",68720,0,44,"punk","artist"
"5BYuBzqmTXwUDw2rYkwExr","The Kills",655857,0,52,"punk","artist"
"2WRStKp4ihGVUzlzWfv1Qt","The Undertones",217040,0,50,"punk","artist"
"2aYJ5LAta2ScCdfLhKgZOY","Cobra Starship",489128,0,59,"punk","artist"
"0KDuKk6YdEu3hR56HtXmxt","Story Of The Year",426644,0,56,"punk","artist"
"3nJWBJvK7uGvfp4iZh9CkN","Relient K",349166,0,58,"punk","artist"
"0Ism1B2cF9NxpXAwdUCkxK","Mungo's Hi Fi",105162,0,49,"punk","artist"
"0VNWuGf8SMVU2AerpdhMbP","The Black Angels",240428,0,49,"punk","artist"
"74ycentHh1YZrW5x4PLnox","Wolfpack",38990,0,49,"punk","artist"
"2Ah9OuOj7B57gPD1cbwiaE","Municipal Waste",231928,0,54,"punk","artist"
"1QNEVFk8MjculKl5977kfy","The Taxpayers",65305,0,52,"punk","artist"
"6meTcQ79DrfkIuSLPZkpBg","The Story So Far",408041,0,60,"punk","artist"
"5MjcGshMggPgIHinIUDaX0","LØLØ",51474,0,54,"punk","artist"
"0cbL6CYnRqpAxf1evwUVQD","Die Ärzte",935418,0,64,"punk","artist"
"7B76SsfzG0wWk1WEvGzCmY","Magnolia Park",123894,0,54,"punk","artist"
"0Oi4nBngFfBMbLBIyrqQFn","Shandon",9700,1,24,"punk","artist"
"16bN8mhtDFdegWbg0z3s10","Hüsker Dü",206095,0,45,"punk","artist"
"6VeL8VhaMjHTPc5uovFl3h","The Damned",321167,0,49,"punk","artist"
"5Mhs3Eu8lU6sRCtRYsmABV","Black Flag",533204,0,51,"punk","artist"
"7DlD7rLG9MKuvXtTeACzkO","Dry Cleaning",97318,0,50,"punk","artist"
"2h9yQhKyqOMex3QFMVeq7F","Meat Puppets",245496,0,50,"punk","artist"
"1ZiybGr2RZh2389cIOjevy","Dogs",2225,0,24,"punk","artist"
"6cZK4XZSS2XeGwDg1KElnU","Gozzilla & le tre bambine coi baffi",2262,1,22,"punk","artist"
"0hPU1czS0JdstuT8VRtBPS","Fear",83567,0,36,"punk","artist"
"5ijcCNo2jTtTuIFCASRAdb","Beer Brodaz",4883,1,21,"punk","artist"
"2g3PKH7Z1Ofn5oGR6oDjLy","The Sonics",118208,0,45,"punk","artist"
"2PCUhxD40qlMqsKHjTZD2e","Parachute",655036,0,57,"punk","artist"
"267VY6GX5LyU5c9M85ECZQ","Dinosaur Jr.",462541,0,52,"punk","artist"
"0vWCyXMrrvMlCcepuOJaGI","Boys Like Girls",1120948,0,61,"punk","artist"
"0qc4X567Fs1DUbQ7bS2XSJ","Korol i Shut",704605,0,58,"punk","artist"
"29lz7gs8edwnnfuXW4FhMl","Against Me!",268300,0,53,"punk","artist"
"1HxXNvsraqrsgfmju1yKk8","Modern Baseball",364645,0,61,"punk","artist"
"09J4zbHHwNNlN2tfgJIg21","Anarbor",206631,0,55,"punk","artist"
"2wvUfjKGoXvcnDHq7GgMOa","The Ting Tings",388697,0,52,"punk","artist"
"5uYXMC13cIUulobh204QuK","The Mighty Mighty Bosstones",318884,0,54,"punk","artist"
"7fTcs8dn9y6XuB2IqZMzBq","SR-71",111853,0,49,"punk","artist"
"7If8DXZN7mlGdQkLE2FaMo","The Gaslight Anthem",327896,0,54,"punk","artist"
"3mvTAjG7rcyk7DQzLwauzV","The Bouncing Souls",186329,0,51,"punk","artist"
"3IXtskFMls8KXRipcIJT9y","AS IT IS",144121,0,50,"punk","artist"
"40oYPr305MsT2lsiXr9fX9","The Boomtown Rats",142890,1,50,"punk","artist"
"7EGdqeEDe7WMqOVyDFUYyo","Broadside",76316,0,53,"punk","artist"
"3j0kMFxXTTYsuw1twLClw3","Motorama",191472,0,52,"punk","artist"
"3WPKDlucMsXH6FC1XaclZC","Suicidal Tendencies",605895,0,55,"punk","artist"
"0Nrwy16xCPXG8AwkMbcVvo","Black Pistol Fire",195747,0,53,"punk","artist"
"0hk8VgR64voU5ueK96W2DI","DeVotchKa",113448,0,44,"punk","artist"
"5MWBg16f5UYiaSlyVhzlIW","John Cale",174082,0,48,"punk","artist"
"0afmBxzClJvZoYjPwkyLRv","Bad Frog",941,1,20,"punk","artist"
"7LuYiSXiWs86rwWJjEEgB9","Mudhoney",245072,0,47,"punk","artist"
"1xgFexIwrf2QjbU0buCNnp","The Breeders",379906,0,54,"punk","artist"
"0RfocEzLe78RexLTeU1K2p","ssshhhiiittt!",429334,0,56,"punk","artist"
"3fJaSjkcJrLV5JYot02ckk","Fermin Muguruza",27766,0,46,"punk","artist"
"1oVj9JmPUPg4SQ2uerV2xc","Bad Brains",384711,0,50,"punk","artist"
"21fmCv0mg9Xwnv3WE4mFKu","Zdob si Zdub",27274,0,40,"punk","artist"
"2FzBfLO85pYbw7sZ9LdHys","Melody Fall",5101,1,26,"punk","artist"
"074c96SFGJ7WfW7ykczDHr","Fenix TX",57728,0,48,"punk","artist"
"6aVjo0xHSiuW5hkasoYSR3","Melvins",332820,0,51,"punk","artist"
"6paE8ghTau4qwwNzVRSgjR","She Past Away",149900,0,47,"punk","artist"
"3mVWMgLc7bcyCBtL2ymZwK","The Arcs",197984,0,53,"punk","artist"
"0z6zRFzl5njXWLVAisXQBz","Minutemen",136545,0,47,"punk","artist"
"3qYfqdVwX0fil71onLpLkh","Thee Oh Sees",277063,0,52,"punk","artist"
"2k8kY9zHUWxuTtwV4UutHw","Captain Beefheart & His Magic Band",177838,0,47,"punk","artist"
"4qrHkx5cgWIslciLXUMrYw","Knocked Loose",257751,0,58,"punk","artist"
"4l8xPGtl6DHR2uvunqrl8r","CAN",268261,0,49,"punk","artist"
"27M9shmwhIjRo7WntpT9Rp","Frank Turner",343686,0,56,"punk","artist"
"1inWec2E2UgfzMAhwjgTXe","Generation X",107895,0,48,"punk","artist"
"2ojY7fXJxZQhg8Rx5e8h9G","SadSvit",53940,0,55,"punk","artist"
"168dgYui7ExaU612eooDF1","Brand New",686012,0,59,"punk","artist"
"4AqIRTZF6DDmKmdorgFug6","The Vandals",173073,0,46,"punk","artist"
"5BC3lvcEEOqVrqMaPjYrgu","Soviet Soviet",112454,1,43,"punk","artist"
"2h3ooJn8m8X8cL2g1BZ1Rd","Yard Act",66907,0,46,"punk","artist"
"2bt3I0VkmYuPvP57sxokab","Stiff Little Fingers",185203,0,46,"punk","artist"
"1koutXdSFq2PHqtxSWj9tK","Hot Milk",71824,0,50,"punk","artist"
"2XrNRNN0hjf3OLzetWqsyR","Vanilla Sky",16449,1,32,"punk","artist"
"62cvIQKyg3aHsHNgPxzGPT","Desert Sessions",145802,0,46,"punk","artist"
"5LIpMRdDw5Wvbvf6lpOtJj","Peter Punk",8904,1,20,"punk","artist"
"4WPY0N74T3KUja57xMQTZ3","The Replacements",255291,0,53,"punk","artist"
"5WEp3iJwuFtsSQKqqYWbpO","DiscoMostro",1540,1,19,"punk","artist"
"3Un18X4NF1bpjgUk44lUzn","The Gun Club",89260,0,44,"punk","artist"
"2RJWS2Lmkw2uExDmFMe1Ry","LiL Lotus",116153,0,48,"punk","artist"
"0c4fpXIFPFNve1CxmGgXQf","Gob",48637,0,47,"punk","artist"
"4rfE3kN2zKNC9L9tt3iVOg","Ron Gallo",65033,0,47,"punk","artist"
"7vXwfZyDp3spzIVNXDaTPN","Metro Station",313734,0,55,"punk","artist"
"4IeWU3NYBI9mISFVhzXG8f","shame",133906,0,46,"punk","artist"
"2vQavlZtDA660mnZotYIto","Link Wray",91639,0,46,"punk","artist"
"2zMQOJ4Cyl4BYbw6WqaO3h","L7",269013,0,49,"punk","artist"
"4WjeQi9wm84lYTIWZ95QoM","Boston Manor",129299,0,52,"punk","artist"
"6Bygk8YvDJTfJSuY5ccUJH","Allister",51744,0,43,"punk","artist"
"3P6duIn7oHeiBACZfYeNud","FIDLAR",298891,0,53,"punk","artist"
"5PFSmueeFLrjYXqn3agenn","Ian Dury",116779,0,45,"punk","artist"
"5R3NywPPOyhLfdvutgg0me","Los Abuelos De La Nada",568588,0,64,"punk","artist"
"5v61OSg53KaQxGMpErkBNp","Anberlin",298066,0,56,"punk","artist"
"4ERtgeBbWRkFzIz6LaFCeY","Dashboard Confessional",563841,0,58,"punk","artist"
"7pwjGKaqnfkvS7eQbHaqyH","Sparks",189099,1,50,"punk","artist"
"7qpy5KY3DVrezixTl6mziA","Propagandhi",162137,0,46,"punk","artist"
"4WquJweZPIK9qcfVFhTKvf","MC5",166616,0,43,"punk","artist"
"4GBFKKuwmZUnAJt6nBal7A","Kamikazee",1273320,0,60,"punk","artist"
"692VvGTch5OLXj4zEE6H3y","Radio Moscow",150179,0,47,"punk","artist"
"7vPXrGlSGukcwpaPxUfKKR","Japan",199150,1,45,"punk","artist"
"4vAQ4M7vgItwBtmBTgRu48","Porridge Radio",60544,0,45,"punk","artist"
"2ZfogSsOWP4mVfEqfpLXCt","The Church",200113,1,52,"punk","artist"
"1doeW0oJMkO8kEq5g9kFNR","Punk Rock Factory",107938,0,45,"punk","artist"
"4yoepOpyKCDc3xDj0fX21r","First and Forever",28868,0,50,"punk","artist"
"191rVxQbbZ05wcICUSvLkz","Turbonegro",143729,0,47,"punk","artist"
"3jO7X5KupvwmWTHGtHgcgo","Charly García",1392443,0,66,"punk","artist"
"20U0ZkzluaLiHuPaG6eGRd","TITUS",27903,0,46,"punk","artist"
"75klPfIVnyYcyEGaicRUSF","White Reaper",71734,0,50,"punk","artist"
"6yFbpXlBH8XHVQGjUPUvKU","He Is We",317529,0,50,"punk","artist"
"7KomCxZv6D5qCVvefwMnwB","Einstürzende Neubauten",175437,0,41,"punk","artist"
"0lYXa6aa87Tz8Jzv1nW4HM","There For Tomorrow",59295,0,47,"punk","artist"
"0cmBbO2sr4w0rRGt3rKvs6","Mad Caddies",133682,0,46,"punk","artist"
"1jzmHk0SLhAJjEw6NqvaLs","No Pressure",33320,0,52,"punk","artist"
"166Dz1GX3xonSQ3Z6CQW26","The Rapture",245329,0,47,"punk","artist"
"4EF5vIcCYKMM61oYOG2Tqa","ESG",76013,0,44,"punk","artist"
"54NqjhP2rT524Mi2GicG4K","X",130029,0,46,"punk","artist"
"3uX1tstdmFJyxW9b5mSNlU","Automatic",35946,0,47,"punk","artist"
"7fh7bwX9qV60tLxxsp9bTe","The Durutti Column",85566,0,45,"punk","artist"
"5R7K1GezC0jy24v1R2n4x3","Fischerspooner",117885,0,43,"punk","artist"
"1KBTFIV3DLMDZlnQzoQUw6","The Rumpled",6221,0,37,"punk","artist"
"6NB4b8lltHCjOhW7vQZkAy","The Exploited",191780,0,44,"punk","artist"
"07ATE522e8aDsEb0JVLYqg","Strung Out",138122,0,46,"punk","artist"
"5KQMtyPE8DCQNUzoNqlEsE","Gary Numan",403007,1,52,"punk","artist"
"4VuMnSnoTGrma3a79UhfMs","Magazine",83173,1,42,"punk","artist"
"5uMNhVG30JzeZ5xtPb1tqR","The Casualties",141732,0,45,"punk","artist"
"5iwPuVZmb03JDkVNDpwTSm","Nerorgasmo",6136,1,17,"punk","artist"
"6yzuBFtT6dK2aQMZJZtcB1","Dehd",65020,0,50,"punk","artist"
"4NPManowiyiGa72hezruf2","Cock Sparrer",97329,0,44,"punk","artist"
"4IDpDJIDfK96HMLD4Tphyl","AJJ",223540,0,55,"punk","artist"
"2sJLswTuwPwm9Y1tMC4erf","Left Lane Cruiser",49219,0,47,"punk","artist"
"2eRdPaLHWAL4d1WcNUO9Vz","The Modern Lovers",158540,0,46,"punk","artist"
"48ErVeccMDF5UiHA4TdGWr","Ignite",82433,0,44,"punk","artist"
"04tBaW21jyUfeP5iqiKBVq","Scott Walker",122293,0,47,"punk","artist"
"1Yunxnwa5znrQ9Ha7dZeHO","Good Riddance",93650,0,42,"punk","artist"
"42pWilgI9MEZARoTtGHNR4","ITCHY",56376,0,48,"punk","artist"
"3GzWhE2xadJiW8MqRKIVSK","Underoath",553969,0,58,"punk","artist"
"6WoTvA9qinpHtSRJuldYh6","The Fall",175254,0,46,"punk","artist"
"1aQ7P3HtKOQFW16ebjiks1","The Chats",222463,0,53,"punk","artist"
"58XGUNsRNu3cVOIOYk5chx","Ty Segall",301370,0,50,"punk","artist"
"0ircDsEvOEB5iDlGl2lT63","Sir Reg",11480,0,42,"punk","artist"
"25IRTisJjqI6JlkyCVMBsV","Dr. Feelgood",96667,0,45,"punk","artist"
"4HLWX9kzfraiCsTvrxJEXm","The Chameleons",132991,1,44,"punk","artist"
"4bzfsZhaLW6VWHLh1sqcrK","Meet Me @ The Altar",86938,0,45,"punk","artist"
"6f9zLIMqyEu7abKhGMFr5q","Transplants",196626,0,46,"punk","artist"
"6kbzJ40luXJ5IKnSpWr7SD","Black Joe Lewis & The Honeybears",87089,0,48,"punk","artist"
"35YNL4wwv11ZkmeWWL51y7","We Are Scientists",219378,0,48,"punk","artist"
"6A7uqgC2N1nUhrCLAytHxN","PUP",232304,0,54,"punk","artist"
"5pjCYG6hPLBO3y4swxu3dh","Tonight Alive",328588,0,51,"punk","artist"
"1SBU4DvQapOFCnxMzENUkp","Good Shoes",32043,0,43,"punk","artist"
"6eouuqqGggqDlYRV63cgPo","Secondhand Serenade",948230,0,58,"punk","artist"
"7v3ZMFl1E6X4isdEaOSnk3","Tim Armstrong",80660,0,42,"punk","artist"
"1kkyfIopIiVvaPHHlbsfac","Movements",192282,0,58,"punk","artist"
"1mmehjf7eHA10uHMisZGJg","!!!",150618,0,44,"punk","artist"
"0MK8l3nURwwQIjafvXoJJt","ASIAN KUNG-FU GENERATION",938619,0,61,"punk","artist"
"0IpDaO9A1OW1h0YChKzVaX","Grinderman",112934,0,41,"punk","artist"
"7xZHrltZh8zIRvjimgABvj","Nina Hagen",98935,0,46,"punk","artist"
"35C0NSLogAwImm8HAMqEmG","Black Lips",154023,0,45,"punk","artist"
"0sTTw3dw3EA0c7NaZnrJd2","Wipers",70236,0,44,"punk","artist"
"7yjnZ3eibFQRN65u1syJZg","Ploho",76610,0,44,"punk","artist"
"6bx5jeXP6LSRVY29adUFdB","The Flatliners",73670,0,46,"punk","artist"
"67f7GZXNMGRn98lqrtIdrN","Comeback Kid",150154,0,48,"punk","artist"
"7wxXs62y8Gjf6c6pxrnWIl","Twin Tribes",44135,0,46,"punk","artist"
"3SGLeWc7J5Ve0CinAOrb3a","Skegss",211703,0,54,"punk","artist"
"3zDvanHxaETiHltPkKKYhT","Agnostic Front",154500,0,43,"punk","artist"
"31v7ijnAMVL9V7Uzr1sFcI","The Suicide Machines",102279,0,48,"punk","artist"
"7GRrLcUxwtQLvOpO7OHO80","Psychedelic Porn Crumpets",238405,0,51,"punk","artist"
"3r7VhSKMedZrOa3zCD3e7X","Traitrs",22542,0,46,"punk","artist"
"4hj6ZZxaiKvG5GU3PYf7Gh","Hawk Nelson",204267,0,50,"punk","artist"
"79S80ZWgVhIPMCHuvl6SkA","Swans",244998,0,47,"punk","artist"
"4R90PNicCsCsEoRm8XwiMS","The Beat",139629,1,45,"punk","artist"
"1IpSmgcN9F3KNa7j9JtAE4","Every Avenue",155463,0,50,"punk","artist"
"7mj1qBxQNKorkNUCHXjOw9","Los Fastidios",22349,1,31,"punk","artist"
"4ASJkb9HOe3Vz5ZaXOjnfN","Backyard Babies",72688,0,41,"punk","artist"
"054P3YpUCLmd6a8HwdWDXE","Crass",89283,0,42,"punk","artist"
"1lKZzN2d4IqiEYxyECIEHI","Hot Mulligan",127156,0,59,"punk","artist"
"03jrbNTeSKP9m161juhm0h","Chunk! No, Captain Chunk!",155527,0,50,"punk","artist"
"7zeHJIIfNStVfxlbT72UwY","Peter Murphy",199248,1,46,"punk","artist"
"6U26vGPwnCQcNDr9Dpj0Y0","Karate",22638,0,33,"punk","artist"
"0spqoVkfVzRyAPmA6ZY5F9","Street Dogs",55766,0,39,"punk","artist"
"3FuzPmx49qjFhzbG99d9Kr","Russkaja",116421,0,44,"punk","artist"
"5NNlkZBrBpOJ7C11JwVxIj","PXNDX",1225940,0,68,"punk","artist"
"3bui13EoH5cBhkqabngvtl","FFD",4729,1,17,"punk","artist"
"1WfWKF1hFimJLzz6ix6aRi","Captain Planet",14105,0,44,"punk","artist"
"1gkSl4XpHIHI4I1WQbfXOE","Peaches",229790,0,47,"punk","artist"
"2zIenWuthqTgWumViRZCZV","Guttermouth",108056,0,46,"punk","artist"
"2Sqro0AUxdyLXAfYF16nPw","Tim Timebomb",51401,0,38,"punk","artist"
"0X7nkgtJrvXcn1W8lN9Mtm","The Residents",77572,0,41,"punk","artist"
"0gvHPdYxlU94W7V5MSIlFe","Bikini Kill",395568,0,49,"punk","artist"
"4xNadaO5ZZLVJdqDIVVIua","Electric Six",143856,0,49,"punk","artist"
"1m24736Bdew1oQVxTePOCo","Tom Tom Club",129065,1,47,"punk","artist"
"2drMeidRg4jc07neGOL0Ip","R.L. Burnside",113728,0,45,"punk","artist"
"1lsXuaLnHnfL7GoJXKkUtH","The Hellacopters",111336,0,46,"punk","artist"
"40N10exWtaCVUtBMftQn3t","The Stone Foxes",57573,0,47,"punk","artist"
"64HBI5GPR0TqM0TyAKu0nG","Lars Frederiksen and the Bastards",78704,0,42,"punk","artist"
"7EFB09NxZrMi9pGlOnuBpd","The Horrors",254764,0,47,"punk","artist"
"3gRJFoOKgAkHI7EZTWKXRy","Jaya The Cat",45686,0,45,"punk","artist"
"4l9ufn9GC6LLYXvIanDlLd","Face To Face",164317,0,47,"punk","artist"
"0ofhRkasSdhp6LUs7tFcF7","WSTR",69159,0,46,"punk","artist"
"5jh7sgXW2njALiIh0aPXjB","Show Me the Body",83417,0,46,"punk","artist"
"4frytKnOBrer4QVPWynGtX","Forever The Sickest Kids",271458,0,50,"punk","artist"
"6uVeWolwyRDrT84lLsaZyW","Suicide",147283,0,42,"punk","artist"
"2NOhotupwYbKRNJF7LMDPG","The Jon Spencer Blues Explosion",92835,0,44,"punk","artist"
"0A7d0PJxaLO7CGI94ht6PX","Crystal Lake",163054,0,49,"punk","artist"
"4RjtLUZNqLtMpRKIOaVokc","Dead Boys",116162,0,41,"punk","artist"
"1ROFZ7U6Yvj0lHzydH8x6J","88 Fingers Louie",39086,0,43,"punk","artist"
"6byQKddO1b34lXC2ZEjehQ","Patricio Rey y sus Redonditos de Ricota",1248455,0,68,"punk","artist"
"7HWFXU9pHBj0u58yoRwwOJ","The Menzingers",157607,0,52,"punk","artist"
"18H0sAptzdwid08XGg1Lcj","Death From Above 1979",266624,0,50,"punk","artist"
"5BgWMOdEUJYdUBH3WXfMWt","X-Ray Spex",117998,0,45,"punk","artist"
"4oPMm2idleIKLdBWgZilSi","T.S.O.L.",105105,0,46,"punk","artist"
"6nKQmcReKxJx1vUt9g25j6","SayWeCanFly",112331,0,49,"punk","artist"
"4Gmrt82h2vjGjnp67SG5Nw","High Vis",11824,0,43,"punk","artist"
"6bmGjHSXH8rPaZ2iQhgNQ0","Telltale",10669,0,46,"punk","artist"
"3AwNBhYb8tZmJ5m0VIKHp2","Перемотка",67213,0,48,"punk","artist"
"1wHmR7I0UlF58WFQexCPha","Clan of Xymox",126628,1,45,"punk","artist"
"62BcWP4fzR8axESibNQEhs","Butthole Surfers",295129,0,52,"punk","artist"
"4a118edzJsiImCyPCZk6mY","Rendez Vous",34269,0,42,"punk","artist"
"4ddt8PPvmWrI9mJQy1VrIG","Band Of Skulls",249778,0,48,"punk","artist"
"1hMdCc6Bzz9cB05C7UTEY8","Smokey Bastard",14952,0,43,"punk","artist"
"6AQxkjJQfz7CNjwZ5CTqJX","The Mystery Lights",30872,0,43,"punk","artist"
"67GGyFejJ19UWUjJlLhJq4","Wombo",10638,0,46,"punk","artist"
"0iMnpaEHXkgMT956CmP1kj","The Dangerous Summer",77151,0,47,"punk","artist"
"1OKOTYGoCE2buxTYMegJp7","Streetlight Manifesto",285962,0,50,"punk","artist"
"7IGcjaMGAtsvKBLQX26W4i","The Dillinger Escape Plan",225595,0,46,"punk","artist"
